id,name,x,y,simc,prng,kind,gmina,powiat
8477,Łoje,413.358,689.958,0636011,73071,wieś,Sieciechów-gmina wiejska,kozienicki
8478,Łojew,524.472,686.252,0679010,73074,wieś,Łochów-gmina miejsko-wiejska,węgrowski
8479,Łojki,525.653,683.394,0679026,73083,wieś,Łochów-gmina miejsko-wiejska,węgrowski
8480,Łojków,406.120,616.900,0632415,73088,wieś,Potworów-gmina wiejska,przysuski
8481,Łokietnica,504.950,537.161,0564576,73109,wieś,Gostynin-gmina wiejska,gostyniński
8482,Łomia,583.787,589.201,0118405,73120,wieś,Lipowiec Kościelny-gmina wiejska,mławski
8483,Łomianki,498.080,628.528,0920864,73122,miasto,Łomianki-gmina miejsko-wiejska,warszawski zachodni
8484,Łomianki Dolne,499.866,628.570,0005167,73124,wieś,Łomianki-gmina miejsko-wiejska,warszawski zachodni
8485,Łomna,503.393,620.796,0001347,73133,wieś,Czosnów-gmina wiejska,nowodworski
8486,Łomna,526.914,716.510,0676223,73134,wieś,Kosów Lacki-gmina miejsko-wiejska,sokołowski
8487,Łomna-Las,502.798,622.247,0001353,73139,wieś,Czosnów-gmina wiejska,nowodworski
8488,Łomnica,466.807,700.438,0694818,73155,wieś,Wodynie-gmina wiejska,siedlecki
8489,Łomnica,444.192,696.799,0696869,73156,wieś,Żelechów-gmina miejsko-wiejska,garwoliński
8490,Łoniewo,523.469,563.601,0573693,73205,wieś,Radzanowo-gmina wiejska,płocki
8491,Łopacianka,458.145,695.868,0668896,73223,wieś,Borowie-gmina wiejska,garwoliński
8492,Łopacin,543.192,612.375,0126296,73227,wieś,Sońsk-gmina wiejska,ciechanowski
8493,Łopianka,523.112,685.530,0679032,73271,wieś,Łochów-gmina miejsko-wiejska,węgrowski
8494,Łosewo,526.682,634.412,0122743,73333,wieś,Pokrzywnica-gmina wiejska,pułtuski
8495,Łosia Wólka,501.417,616.666,0001360,73338,wieś,Czosnów-gmina wiejska,nowodworski
8496,Łosice,489.281,753.902,0922120,73344,miasto,Łosice-gmina miejsko-wiejska,łosicki
8497,Łosie,512.280,648.266,0007657,73351,wieś,Radzymin-gmina miejsko-wiejska,wołomiński
8498,Łosiewice,527.240,684.888,0679049,73368,wieś,Łochów-gmina miejsko-wiejska,węgrowski
8499,Łosiewice,527.495,685.152,0679078,196116,osada leśna,Łochów-gmina miejsko-wiejska,węgrowski
8500,Łosinno,531.368,659.738,0523169,73386,wieś,Wyszków-gmina miejsko-wiejska,wyszkowski
8501,Łoziska,469.824,636.249,0004883,73556,wieś,Lesznowola-gmina wiejska,piaseczyński
8502,Łozy,498.917,737.934,0683507,73572,wieś,Paprotnia-gmina wiejska,siedlecki
8503,Łoś,459.058,633.858,0007290,73438,wieś,Prażmów-gmina wiejska,piaseczyński
8504,Łoś,459.733,636.252,0007309,168386,osada leśna,Prażmów-gmina wiejska,piaseczyński
8505,Łoś,459.844,634.135,0007315,168385,osada leśna,Prażmów-gmina wiejska,piaseczyński
8506,Łubianki,512.370,720.308,0688982,73631,kolonia,Sokołów Podlaski-gmina wiejska,sokołowski
8507,Łubiec,493.117,608.918,0004498,73640,wieś,Leszno-gmina wiejska,warszawski zachodni
8508,Łubienica,533.791,641.149,0122750,73643,wieś,Pokrzywnica-gmina wiejska,pułtuski
8509,Łubienica,532.629,641.683,0122766,168400,osada,Pokrzywnica-gmina wiejska,pułtuski
8510,Łubienica-Superunki,532.498,640.503,0122772,73644,wieś,Pokrzywnica-gmina wiejska,pułtuski
8511,Łubna,465.222,645.912,0001844,73671,wieś,Góra Kalwaria-gmina miejsko-wiejska,piaseczyński
8512,Łubno,464.392,593.317,0739403,73693,wieś,Wiskitki-gmina miejsko-wiejska,żyrardowski
8513,Łucznica,455.919,670.250,0683950,73761,wieś,Pilawa-gmina miejsko-wiejska,garwoliński
8514,Łuczynów,417.883,673.138,0627584,73768,wieś,Kozienice-gmina miejsko-wiejska,kozienicki
8515,Łuczynów,395.485,685.689,0631930,73769,wieś,Policzna-gmina wiejska,zwoleński
8516,Ługi,571.840,571.079,0127829,73871,wieś,Szreńsk-gmina wiejska,mławski
8517,Ługi,393.400,687.064,0643092,73891,wieś,Zwoleń-gmina miejsko-wiejska,zwoleński
8518,Ługi Wielkie,478.110,732.699,0696556,73956,wieś,Zbuczyn-gmina wiejska,siedlecki
8519,Ługi-Rętki,477.925,731.273,0696540,73945,wieś,Zbuczyn-gmina wiejska,siedlecki
8520,Ługowa Wola,398.875,685.205,0631947,73966,wieś,Policzna-gmina wiejska,zwoleński
8521,Ługowice,419.940,615.187,0629360,73970,wieś,Mogielnica-gmina miejsko-wiejska,grójecki
8522,Ługówka,460.314,646.854,0002016,73985,wieś,Góra Kalwaria-gmina miejsko-wiejska,piaseczyński
8523,Łukaszów,409.505,622.783,0634940,74013,wieś,Radzanów-gmina wiejska,białobrzeski
8524,Łukawa,414.020,656.027,0619567,74020,wieś,Głowaczów-gmina miejsko-wiejska,kozienicki
8525,Łukawska Wola,415.293,657.164,0619573,74050,wieś,Głowaczów-gmina miejsko-wiejska,kozienicki
8526,Łukomie,561.748,548.448,0574161,74069,wieś,Rościszewo-gmina wiejska,sierpecki
8527,Łukomie-Kolonia,562.999,548.048,0574178,74070,wieś,Rościszewo-gmina wiejska,sierpecki
8528,Łukoszyn,536.318,539.434,0571412,74075,wieś,Mochowo-gmina wiejska,sierpecki
8529,Łukoszyno-Biki,537.358,538.100,0571429,74077,wieś,Mochowo-gmina wiejska,sierpecki
8530,Łukoszyno-Borki,536.241,537.928,0560940,74078,wieś,Brudzeń Duży-gmina wiejska,płocki
8531,Łukowo,555.656,628.204,0116932,74110,wieś,Karniewo-gmina wiejska,makowski
8532,Łukówiec,465.751,657.603,0003547,74120,wieś,Karczew-gmina miejsko-wiejska,otwocki
8533,Łukówiec,468.850,695.507,0682904,74121,wieś,Mrozy-gmina miejsko-wiejska,miński
8534,Łukówiec,460.362,682.040,0683714,74099,wieś,Parysów-gmina wiejska,garwoliński
8535,Łupiny,470.112,722.205,0694497,45191,wieś,Wiśniew-gmina wiejska,siedlecki
8536,Łuszczanów Drugi,496.870,546.298,0572765,74196,wieś,Pacyna-gmina wiejska,gostyniński
8537,Łuszczanów Pierwszy,498.590,546.227,0577892,74197,wieś,Szczawin Kościelny-gmina wiejska,gostyniński
8538,Łuszczanówek,495.027,546.881,0572771,74198,wieś,Pacyna-gmina wiejska,gostyniński
8539,Łuzki,487.271,760.781,0015556,74230,wieś,Łosice-gmina miejsko-wiejska,łosicki
8540,Łuzki,514.244,734.073,0672797,74229,wieś,Jabłonna Lacka-gmina wiejska,sokołowski
8541,Łychowska Wola,436.105,637.465,0623735,74287,wieś,Jasieniec-gmina wiejska,grójecki
8542,Łychów,436.153,635.582,0623741,74288,wieś,Jasieniec-gmina wiejska,grójecki
8543,Łyczyn,468.661,647.426,0003910,74306,osada,Konstancin-Jeziorna-gmina miejsko-wiejska,piaseczyński
8544,Łysa Góra,508.191,637.705,1053903,74414,osada leśna,Nieporęt-gmina wiejska,legionowski
8545,Łysakowo,574.042,607.492,0115648,74729,wieś,Grudusk-gmina wiejska,ciechanowski
8546,Łysakowo,537.558,550.711,0565311,74730,wieś,Gozdowo-gmina wiejska,sierpecki
8547,Łyse,614.072,670.612,0513662,74747,wieś,Łyse-gmina wiejska,ostrołęcki
8548,Łysobyki,507.676,667.375,0521733,74848,wieś,Tłuszcz-gmina miejsko-wiejska,wołomiński
8549,Łyszkowo,559.293,629.558,0117430,74924,kolonia,Krasne-gmina wiejska,przasnyski
8550,Łysów,498.210,751.553,0684547,74886,wieś,Przesmyki-gmina wiejska,siedlecki
8551,Łąck,511.303,541.511,0569562,72016,wieś,Łąck-gmina wiejska,płocki
8552,Łąck,509.412,542.816,1059840,199610,osada leśna,Łąck-gmina wiejska,płocki
8553,Łączany,377.655,650.333,0641006,72041,wieś,Wierzbica-gmina wiejska,radomski
8554,Łączka,545.224,676.868,0509554,72052,wieś,Długosiodło-gmina wiejska,wyszkowski
8555,Łączka,480.403,701.695,0676708,72054,wieś,Kotuń-gmina wiejska,siedlecki
8556,Łączki,625.883,670.192,0513656,72066,wieś,Łyse-gmina wiejska,ostrołęcki
8557,Łąki,481.250,611.724,0000483,72235,wieś,Błonie-gmina miejsko-wiejska,warszawski zachodni
8558,Łąki,510.862,644.322,0007640,72232,wieś,Radzymin-gmina miejsko-wiejska,wołomiński
8559,Łąki,447.669,689.404,0671792,72237,wieś,Górzno-gmina wiejska,garwoliński
8560,Łąki,373.678,654.189,1055322,236267,osada,Iłża-gmina miejsko-wiejska,radomski
8561,Łątczyn,585.032,686.525,0996011,72433,wieś,Troszyn-gmina wiejska,ostrołęcki
8562,Łążek,588.416,573.265,0117788,72443,wieś,Kuczbork-Osada-gmina wiejska,żuromiński
8563,Łęcino,532.068,644.186,0523927,72527,wieś,Zatory-gmina wiejska,pułtuski
8564,Łęczeszyce,435.770,622.269,0614140,72536,wieś,Belsk Duży-gmina wiejska,grójecki
8565,Łęcznowola,470.929,736.584,0696533,72554,wieś,Zbuczyn-gmina wiejska,siedlecki
8566,Łęczycki,497.103,739.603,0683499,72565,wieś,Paprotnia-gmina wiejska,siedlecki
8567,Łęg,471.875,649.555,0003895,72598,wieś,Konstancin-Jeziorna-gmina miejsko-wiejska,piaseczyński
8568,Łęg,596.323,603.271,0128935,72590,wieś,Wieczfnia Kościelna-gmina wiejska,mławski
8569,Łęg,380.224,670.375,0626277,72609,wieś,Kazanów-gmina miejsko-wiejska,zwoleński
8570,Łęg Kościelny,539.136,559.138,0563370,72688,wieś,Drobin-gmina miejsko-wiejska,płocki
8571,Łęg Nurski,539.246,722.191,0402744,72691,wieś,Nur-gmina wiejska,ostrowski
8572,Łęg Probostwo,538.497,560.236,0563387,72677,wieś,Drobin-gmina miejsko-wiejska,płocki
8573,Łęg Przedmiejski,588.282,673.667,0513053,72694,wieś,Lelis-gmina wiejska,ostrołęcki
8574,Łęg Starościński,589.922,677.341,0513113,72699,wieś,Lelis-gmina wiejska,ostrołęcki
8575,Łęgi,567.798,641.674,0517424,72599,przysiółek,Płoniawy-Bramura-gmina wiejska,makowski
8576,Łęgonice,417.681,605.741,0629689,72775,wieś,Nowe Miasto nad Pilicą-gmina miejsko-wiejska,grójecki
8577,Łęgonice Małe,416.678,605.324,0630050,72776,wieś,Odrzywół-gmina miejsko-wiejska,przysuski
8578,Łęka,493.487,665.918,0689987,72805,wieś,Stanisławów-gmina miejsko-wiejska,miński
8579,Łękawica,430.340,659.812,0621950,72834,wieś,Grabów nad Pilicą-gmina wiejska,kozienicki
8580,Łękawica,475.117,681.651,0687178,72833,wieś,Siennica-gmina miejsko-wiejska,miński
8581,Łęki,558.859,622.702,0121620,72850,wieś,Opinogóra Górna-gmina wiejska,ciechanowski
8582,Łęki,477.291,702.254,0676714,72851,wieś,Kotuń-gmina wiejska,siedlecki
8583,Łępice,534.234,635.805,0122737,72902,wieś,Pokrzywnica-gmina wiejska,pułtuski
8584,Łępin,407.334,636.542,0638560,72904,kolonia,Stara Błotnica-gmina wiejska,białobrzeski
8585,Łętownica-Parcele,559.856,716.176,0394654,72929,wieś,Andrzejewo-gmina wiejska,ostrowski
8586,Łętowo,518.559,572.253,0560466,72933,wieś,Bodzanów-gmina miejsko-wiejska,płocki
8587,Łętów,454.367,686.269,0668880,72936,wieś,Borowie-gmina wiejska,garwoliński
8588,Ściborowo,512.895,574.894,0571056,136714,wieś,Mała Wieś-gmina wiejska,płocki
8589,Ścięciel,608.827,628.555,0507897,136802,wieś,Chorzele-gmina miejsko-wiejska,przasnyski
8590,Śladów,502.159,588.640,0009811,136865,wieś,Brochów-gmina wiejska,sochaczewski
8591,Ślepioty,539.382,674.843,1060470,136950,osada,Brańszczyk-gmina wiejska,wyszkowski
8592,Ślepkowo Królewskie,525.365,558.606,0573902,136954,wieś,Radzanowo-gmina wiejska,płocki
8593,Ślepkowo Szlacheckie,525.564,557.987,0573919,136955,wieś,Radzanowo-gmina wiejska,płocki
8594,Ślepowola,421.564,616.986,0629502,136961,wieś,Mogielnica-gmina miejsko-wiejska,grójecki
8595,Ślepowron,393.843,642.359,0641667,136963,wieś,Wolanów-gmina wiejska,radomski
8596,Ślepowrony,529.482,601.522,0125977,136964,wieś,Sochocin-gmina miejsko-wiejska,płoński
8597,Ślepowrony,533.729,731.211,0402891,136965,wieś,Nur-gmina wiejska,ostrowski
8598,Śliski,530.451,645.029,0524080,137015,wieś,Zatory-gmina wiejska,pułtuski
8599,Śliwiny,407.974,627.034,0634733,137035,wieś,Radzanów-gmina wiejska,białobrzeski
8600,Ślubowo,541.023,618.400,0126445,137080,wieś,Sońsk-gmina wiejska,ciechanowski
8601,Ślubów,522.356,663.449,0523324,137083,wieś,Wyszków-gmina miejsko-wiejska,wyszkowski
8602,Śląsko,366.280,684.763,0628388,136896,wieś,Lipsko-gmina miejsko-wiejska,lipski
8603,Ślężany,520.346,652.510,0509100,136997,wieś,Dąbrówka-gmina wiejska,wołomiński
8604,Śmiary,468.609,722.560,0694600,137120,wieś,Wiśniew-gmina wiejska,siedlecki
8605,Śmiary-Kolonia,468.192,719.798,0670864,137121,wieś,Domanice-gmina wiejska,siedlecki
8606,Śmiechówek,436.218,613.847,0615138,137134,wieś,Błędów-gmina wiejska,grójecki
8607,Śmietanki,413.143,678.873,0627822,137188,wieś,Kozienice-gmina miejsko-wiejska,kozienicki
8608,Śmiłowo,538.158,555.703,0559990,137227,wieś,Bielsk-gmina wiejska,płocki
8609,Śmiłów,375.828,633.170,0624077,137231,wieś,Jastrząb-gmina miejsko-wiejska,szydłowiecki
8610,Śniadków,381.614,639.311,0630416,137240,wieś,Orońsko-gmina wiejska,szydłowiecki
8611,Śniadków Dolny,451.821,657.592,0688025,137241,wieś,Sobienie-Jeziory-gmina wiejska,otwocki
8612,Śniadków Górny,452.797,658.154,0688031,137242,wieś,Sobienie-Jeziory-gmina wiejska,otwocki
8613,Śniadków Górny A,452.851,657.798,0688048,137243,wieś,Sobienie-Jeziory-gmina wiejska,otwocki
8614,Śniadowo,517.249,611.025,0010470,137245,wieś,Zakroczym-gmina miejsko-wiejska,nowodworski
8615,Śniadówko,517.500,613.824,0006913,137250,wieś,Pomiechówek-gmina wiejska,nowodworski
8616,Śnice,498.402,709.273,0678133,137263,wieś,Liw-gmina wiejska,węgrowski
8617,Śniechy,552.041,534.898,0571620,137267,wieś,Mochowo-gmina wiejska,sierpecki
8618,Śniedzanowo,556.888,549.979,0574356,137270,wieś,Rościszewo-gmina wiejska,sierpecki
8619,Śniegocin,528.962,559.952,0573948,137272,wieś,Radzanowo-gmina wiejska,płocki
8620,Środoń,520.970,530.601,0572251,137525,wieś,Nowy Duninów-gmina wiejska,płocki
8621,Śródborze,544.154,584.613,0111917,137534,wieś,Baboszewo-gmina wiejska,płoński
8622,Śródborze,551.840,592.202,0114880,137533,wieś,Glinojeck-gmina miejsko-wiejska,ciechanowski
8623,Śródmieście,486.542,637.285,0919810,137568,część miasta,Warszawa-gmina miejska,Warszawa
8624,Świdno,420.893,620.670,0629519,137724,wieś,Mogielnica-gmina miejsko-wiejska,grójecki
8625,Świdno,497.407,692.522,0693730,137723,wieś,Wierzbno-gmina wiejska,węgrowski
8626,Świdrygały,422.362,610.804,0629809,137760,wieś,Nowe Miasto nad Pilicą-gmina miejsko-wiejska,grójecki
8627,Świdrów,502.326,687.134,0670640,137741,wieś,Dobre-gmina miejsko-wiejska,miński
8628,Świdwiborek,614.938,650.926,0515017,137762,wieś,Myszyniec-gmina miejsko-wiejska,ostrołęcki
8629,Świercze,535.312,619.245,0128651,137847,wieś,Świercze-gmina wiejska,pułtuski
8630,Świercze-Siółki,534.226,619.042,0128668,137861,wieś,Świercze-gmina wiejska,pułtuski
8631,Świerczek,378.053,632.276,0639529,137864,wieś,Szydłowiec-gmina miejsko-wiejska,szydłowiecki
8632,Świerczyn,542.345,564.625,0563654,137892,wieś,Drobin-gmina miejsko-wiejska,płocki
8633,Świerczynek,540.811,565.723,0563690,137926,wieś,Drobin-gmina miejsko-wiejska,płocki
8634,Świerkowo,530.354,616.456,0128680,138006,wieś,Świercze-gmina wiejska,pułtuski
8635,Świerże,564.686,696.819,0520722,138071,wieś,Stary Lubotyń-gmina wiejska,ostrowski
8636,Świerże Górne,424.101,671.801,0627839,138080,wieś,Kozienice-gmina miejsko-wiejska,kozienicki
8637,Świerże Zielone,550.733,713.438,0411810,138081,wieś,Zaręby Kościelne-gmina wiejska,ostrowski
8638,Świerże-Kiełcze,551.806,713.513,0411766,138075,wieś,Zaręby Kościelne-gmina wiejska,ostrowski
8639,Świerże-Kolonia,548.555,714.098,0411789,193461,kolonia,Zaręby Kościelne-gmina wiejska,ostrowski
8640,Świerże-Kończany,550.361,713.274,0411772,138077,wieś,Zaręby Kościelne-gmina wiejska,ostrowski
8641,Świerże-Leśniewek,549.588,715.339,0407820,138078,wieś,Szulborze Wielkie-gmina wiejska,ostrowski
8642,Świerże-Panki,551.272,713.629,0411795,138079,wieś,Zaręby Kościelne-gmina wiejska,ostrowski
8643,Świesielice,377.168,684.068,0617835,138083,wieś,Ciepielów-gmina miejsko-wiejska,lipski
8644,Świeszewko,532.061,617.261,0128697,138086,wieś,Świercze-gmina wiejska,pułtuski
8645,Świeszewo,528.118,641.614,0122944,138089,wieś,Pokrzywnica-gmina wiejska,pułtuski
8646,Świeszewo,531.421,616.601,0128705,138088,wieś,Świercze-gmina wiejska,pułtuski
8647,Świetlikowa Wola,399.050,684.032,0632088,138096,wieś,Policzna-gmina wiejska,zwoleński
8648,Świniary,592.771,624.676,0512740,138423,wieś,Krzynowłoga Mała-gmina wiejska,przasnyski
8649,Świniary,508.076,562.060,0575574,138422,wieś,Słubice-gmina wiejska,płocki
8650,Świniary,497.622,715.173,0682264,138424,wieś,Mokobody-gmina wiejska,siedlecki
8651,Świniarów,491.519,755.527,0015645,138409,wieś,Łosice-gmina miejsko-wiejska,łosicki
8652,Świnice,458.340,601.332,0732861,138437,wieś,Mszczonów-gmina miejsko-wiejska,żyrardowski
8653,Świniotop,527.282,674.186,0523330,138467,wieś,Wyszków-gmina miejsko-wiejska,wyszkowski
8654,Świniów,383.271,632.579,0639535,138471,wieś,Szydłowiec-gmina miejsko-wiejska,szydłowiecki
8655,Święcice,484.325,615.980,0006095,138121,wieś,Ożarów Mazowiecki-gmina miejsko-wiejska,warszawski zachodni
8656,Święcienica,521.623,632.600,0008378,138135,wieś,Serock-gmina miejsko-wiejska,legionowski
8657,Święcieniec,518.039,562.017,0575999,138136,wieś,Słupno-gmina wiejska,płocki
8658,Święta Rozalia,553.126,654.194,0519995,138183,osada leśna,Rzewnie-gmina wiejska,makowski
8659,Świętochy,471.678,682.868,0687362,138299,wieś,Siennica-gmina miejsko-wiejska,miński
8660,Świętochów,456.555,622.504,0009461,138296,wieś,Tarczyn-gmina miejsko-wiejska,piaseczyński
8661,Żabia Wola,406.597,637.707,0638582,162848,wieś,Stara Błotnica-gmina wiejska,białobrzeski
8662,Żabia Wola,464.181,616.051,0740814,162845,wieś,Żabia Wola-gmina wiejska,grodziski
8663,Żabianka,428.541,696.496,0692720,162859,wieś,Trojanów-gmina wiejska,garwoliński
8664,Żabiczyn,522.039,625.357,0120684,162877,wieś,Nasielsk-gmina miejsko-wiejska,nowodworski
8665,Żabieniec,468.148,622.235,0005440,162914,osada,Nadarzyn-gmina wiejska,pruszkowski
8666,Żabieniec,467.565,640.073,0006669,162915,wieś,Piaseczno-gmina miejsko-wiejska,piaseczyński
8667,Żabieniec,456.072,681.890,0683855,162916,wieś,Parysów-gmina wiejska,garwoliński
8668,Żabiki,544.351,539.674,0571671,162945,wieś,Mochowo-gmina wiejska,sierpecki
8669,Żabin,566.977,673.949,0510468,162959,wieś,Goworowo-gmina wiejska,ostrołęcki
8670,Żabin Karniewski,554.966,636.844,0117110,162961,wieś,Karniewo-gmina wiejska,makowski
8671,Żabin Łukowski,553.787,627.412,0117127,162962,wieś,Karniewo-gmina wiejska,makowski
8672,Żaboklik,584.470,614.327,0114502,163087,wieś,Dzierzgowo-gmina wiejska,mławski
8673,Żabokliki,504.529,696.512,0675850,163090,wieś,Korytnica-gmina wiejska,węgrowski
8674,Żabokliki,484.761,726.969,0686902,163089,wieś,Siedlce-gmina wiejska,siedlecki
8675,Żabokliki-Kolonia,484.278,727.886,0686919,163091,wieś,Siedlce-gmina wiejska,siedlecki
8676,Żabowo,551.115,561.520,0580078,163104,wieś,Zawidz-gmina wiejska,sierpecki
8677,Żaby,481.721,602.938,0723230,163123,wieś,Baranów-gmina wiejska,grodziski
8678,Żachy-Pawły,548.173,702.021,0514621,163131,wieś,Małkinia Górna-gmina miejsko-wiejska,ostrowski
8679,Żaków,470.117,682.341,0687439,163175,wieś,Siennica-gmina miejsko-wiejska,miński
8680,Żakówek,469.658,682.770,0687451,163177,wieś,Siennica-gmina miejsko-wiejska,miński
8681,Żanecin,507.483,721.412,0689160,163211,wieś,Sokołów Podlaski-gmina wiejska,sokołowski
8682,Żanęcin,478.923,659.022,0010174,163212,wieś,Wiązowna-gmina wiejska,otwocki
8683,Żarnowo,581.931,608.071,0115855,163296,wieś,Grudusk-gmina wiejska,ciechanowski
8684,Żarnówka,579.369,548.505,0119072,163308,wieś,Lubowidz-gmina miejsko-wiejska,żuromiński
8685,Żarnówka,493.424,696.345,0672432,163310,wieś,Grębków-gmina wiejska,węgrowski
8686,Żarówka,557.046,545.151,0575166,163329,kolonia,Sierpc-gmina wiejska,sierpecki
8687,Żbiki,564.432,628.848,0117618,163364,wieś,Krasne-gmina wiejska,przasnyski
8688,Żbiki-Antosy,566.870,626.649,0117630,163365,kolonia,Krasne-gmina wiejska,przasnyski
8689,Żbiki-Gawronki,566.018,627.951,0117624,163366,wieś,Krasne-gmina wiejska,przasnyski
8690,Żbiki-Kierzki,563.918,626.897,0117653,163367,wieś,Krasne-gmina wiejska,przasnyski
8691,Żbiki-Starki,565.054,626.804,0117647,163368,wieś,Krasne-gmina wiejska,przasnyski
8692,Żdżar,485.183,701.329,0676890,163387,wieś,Kotuń-gmina wiejska,siedlecki
8693,Żdżarki,413.429,608.459,0629910,163392,wieś,Nowe Miasto nad Pilicą-gmina miejsko-wiejska,grójecki
8694,Żdżary,422.367,601.284,0629927,163399,wieś,Nowe Miasto nad Pilicą-gmina miejsko-wiejska,grójecki
8695,Żdżary,402.375,666.242,0631278,163404,wieś,Pionki-gmina wiejska,radomski
8696,Żdżary,402.032,666.649,0631284,104471,osada leśna,Pionki-gmina wiejska,radomski
